Log file open, 01/30/23 20:16:15
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountMaxPerSlice:8]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution:32.0]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT:0]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMax:256.0]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMin:8.0]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.SkyAtmosphere.SampleCountMax:256.0]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.SkyAtmosphere.TransmittanceLUT.SampleCount:30.0]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.SkyAtmosphere.MultiScatteringLUT.SampleCount:20.0]]
[2023.01.30-19.16.16:363][  0]LogConfig: CVar [[fx.Niagara.QualityLevel:4]] deferred - dummy variable created
[2023.01.30-19.16.16:363][  0]LogConfig: Applying CVar settings from Section [FoliageQuality@Cine] File [Scalability]
[2023.01.30-19.16.16:363][  0]LogConfig: Applying CVar settings from Section [ShadingQuality@Cine] File [Scalability]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.HairStrands.SkyLighting.IntegrationType:0]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.HairStrands.SkyAO.SampleCount:8]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.HairStrands.Visibility.MSAA.SamplePerPixel:8]]
[2023.01.30-19.16.16:363][  0]LogConfig: CVar [[r.HairStrands.Interpolation.UseSingleGuide:0]] deferred - dummy variable created
[2023.01.30-19.16.16:363][  0]LogConfig: Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2023.01.30-19.16.16:363][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2023.01.30-19.16.16:363][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2023.01.30-19.16.16:363][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Z:/MY/CODE/UNREAL ENGINE/CrystalShader/Saved/Config/WindowsEditor/Editor.ini]
[2023.01.30-19.16.16:364][  0]LogInit: Computer: LEVIS-DESKTOP
[2023.01.30-19.16.16:364][  0]LogInit: User: Levi
[2023.01.30-19.16.16:364][  0]LogInit: CPU Page size=4096, Cores=24
[2023.01.30-19.16.16:364][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.01.30-19.16.16:364][  0]LogMemory: Memory total: Physical=31.7GB (32GB approx)
[2023.01.30-19.16.16:364][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.01.30-19.16.16:364][  0]LogMemory: Process Physical Memory: 331.06 MB used, 339.94 MB peak
[2023.01.30-19.16.16:364][  0]LogMemory: Process Virtual Memory: 358.13 MB used, 358.13 MB peak
[2023.01.30-19.16.16:364][  0]LogMemory: Physical Memory: 11896.69 MB used,  20612.20 MB free, 32508.89 MB total
[2023.01.30-19.16.16:364][  0]LogMemory: Virtual Memory: 18645.71 MB used,  19239.18 MB free, 37884.89 MB total
[2023.01.30-19.16.16:364][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.01.30-19.16.16:474][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.01.30-19.16.16:505][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.01.30-19.16.16:505][  0]LogInit: Using OS detected language (it-IT).
[2023.01.30-19.16.16:505][  0]LogInit: Using OS detected locale (it-IT).
[2023.01.30-19.16.16:508][  0]LogTextLocalizationManager: No specific localization for 'it-IT' exists, so 'it' will be used for the language.
[2023.01.30-19.16.16:508][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/Editor/it/Editor.locres' could not be opened for reading!
[2023.01.30-19.16.16:508][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/EditorTutorials/it/EditorTutorials.locres' could not be opened for reading!
[2023.01.30-19.16.16:508][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/Keywords/it/Keywords.locres' could not be opened for reading!
[2023.01.30-19.16.16:508][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/Category/it/Category.locres' could not be opened for reading!
[2023.01.30-19.16.16:508][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/ToolTips/it/ToolTips.locres' could not be opened for reading!
[2023.01.30-19.16.16:508][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/PropertyNames/it/PropertyNames.locres' could not be opened for reading!
[2023.01.30-19.16.16:508][  0]LogTextLocalizationResource: LocRes '../../../Engine/Content/Localization/Engine/it/Engine.locres' could not be opened for reading!
[2023.01.30-19.16.16:520][  0]LogInit: Setting process to per monitor DPI aware
[2023.01.30-19.16.16:538][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.01.30-19.16.16:538][  0]LogWindowsTextInputMethodSystem:   - Italiano (Italia) - (Keyboard).
[2023.01.30-19.16.16:538][  0]LogWindowsTextInputMethodSystem: Activated input method: Italiano (Italia) - (Keyboard).
[2023.01.30-19.16.16:565][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.01.30-19.16.16:565][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.01.30-19.16.17:705][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.01.30-19.16.17:705][  0]LogWindows: Attached monitors:
[2023.01.30-19.16.17:705][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1032), device: '\\.\DISPLAY1' [PRIMARY]
[2023.01.30-19.16.17:705][  0]LogWindows: Found 1 attached monitors.
[2023.01.30-19.16.17:705][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.01.30-19.16.17:705][  0]LogRHI: RHI Adapter Info:
[2023.01.30-19.16.17:705][  0]LogRHI:             Name: NVIDIA GeForce RTX 4090
[2023.01.30-19.16.17:705][  0]LogRHI:   Driver Version: 528.02 (internal:31.0.15.2802, unified:528.02)
[2023.01.30-19.16.17:705][  0]LogRHI:      Driver Date: 12-22-2022
[2023.01.30-19.16.17:706][  0]LogD3D12RHI:     GPU DeviceId: 0x2684 (for the marketing name, search the web for "GPU Device Id")
[2023.01.30-19.16.17:706][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.01.30-19.16.17:708][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.01.30-19.16.17:708][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: Bindless resources are supported
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.01.30-19.16.17:762][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.01.30-19.16.17:785][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.01.30-19.16.17:785][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.01.30-19.16.17:786][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.01.30-19.16.17:797][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.30-19.16.17:797][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.30-19.16.17:797][  0]LogRHI: Texture pool is 14734 MB (70% of 21049 MB)
[2023.01.30-19.16.17:797][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.30-19.16.17:797][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.30-19.16.17:837][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="Z:/MY/CODE/UNREAL ENGINE/CrystalShader/CrystalShader.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="Z:/MY/CODE/UNREAL ENGINE/CrystalShader/Intermediate/TurnkeyReport_0.log" -log="Z:/MY/CODE/UNREAL ENGINE/CrystalShader/Intermediate/TurnkeyLog_0.log" -project="Z:/MY/CODE/UNREAL ENGINE/CrystalShader/CrystalShader.uproject"  -platform=all'
[2023.01.30-19.16.17:837][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="Z:/MY/CODE/UNREAL ENGINE/CrystalShader/CrystalShader.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="Z:/MY/CODE/UNREAL ENGINE/CrystalShader/Intermediate/TurnkeyReport_0.log" -log="Z:/MY/CODE/UNREAL ENGINE/CrystalShader/Intermediate/TurnkeyLog_0.log" -project="Z:/MY/CODE/UNREAL ENGINE/CrystalShader/CrystalShader.uproject"  -platform=all" ]
[2023.01.30-19.16.17:914][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.30-19.16.17:914][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.30-19.16.17:914][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.30-19.16.17:914][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.30-19.16.17:914][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.30-19.16.17:914][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.30-19.16.17:914][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.30-19.16.17:921][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.30-19.16.17:927][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.30-19.16.17:934][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.30-19.16.17:940][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.30-19.16.17:952][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.30-19.16.17:972][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.30-19.16.17:972][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.30-19.16.17:983][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.30-19.16.17:983][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.30-19.16.17:993][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.30-19.16.17:993][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.30-19.16.17:993][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.30-19.16.17:993][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.30-19.16.18:001][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.30-19.16.18:001][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.30-19.16.18:001][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.30-19.16.18:008][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.30-19.16.18:008][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.30-19.16.18:012][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.30-19.16.18:012][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.30-19.16.18:012][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.30-19.16.18:012][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.30-19.16.18:012][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.30-19.16.18:012][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.30-19.16.18:020][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.30-19.16.18:020][  0]LogTargetPlatformManager:   ADPCM
[2023.01.30-19.16.18:020][  0]LogTargetPlatformManager:   PCM
[2023.01.30-19.16.18:028][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.30-19.16.18:028][  0]LogTargetPlatformManager:   BINKA
[2023.01.30-19.16.18:037][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.30-19.16.18:037][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.30-19.16.18:037][  0]LogTargetPlatformManager:   OGG
[2023.01.30-19.16.18:045][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.30-19.16.18:045][  0]LogTargetPlatformManager:   OPUS
[2023.01.30-19.16.18:125][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.30-19.16.18:146][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.30-19.16.18:165][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.30-19.16.18:165][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.30-19.16.18:165][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.30-19.16.18:165][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.30-19.16.18:165][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.30-19.16.18:165][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.30-19.16.18:165][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.30-19.16.18:165][  0]LogRendererCore: Ray tracing is enabled for the editor. Reason: r.RayTracing=1 and r.RayTracing.EnableInEditor=1.
[2023.01.30-19.16.18:167][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file Z:/MY/CODE/UNREAL ENGINE/CrystalShader/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.30-19.16.18:167][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.30-19.16.18:167][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file Z:/MY/CODE/UNREAL ENGINE/CrystalShader/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.30-19.16.18:167][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.30-19.16.18:180][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.30-19.16.18:180][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.30-19.16.18:180][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.30-19.16.18:184][  0]LogDerivedDataCache: Speed tests for C:/Users/Levi/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.00 seconds
[2023.01.30-19.16.18:184][  0]LogDerivedDataCache: Display: Performance to C:/Users/Levi/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.01ms. RandomReadSpeed=509.47MBs, RandomWriteSpeed=428.64MBs. Assigned SpeedClass 'Local'
[2023.01.30-19.16.18:184][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Levi/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.30-19.16.18:184][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.30-19.16.18:184][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.30-19.16.18:184][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.30-19.16.18:184][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.30-19.16.18:185][  0]LogShaderCompilers: Guid format shader working directory is 6 characters bigger than the processId version (Z:/MY/CODE/UNREAL ENGINE/CrystalShader/Intermediate/Shaders/WorkingDirectory/25032/).
[2023.01.30-19.16.18:185][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Levi/AppData/Local/Temp/UnrealShaderWorkingDir/3F6EC7F74DDD3D75887E2480735C4990/'.
[2023.01.30-19.16.18:185][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.30-19.16.18:185][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 16 workers.
[2023.01.30-19.16.18:752][  0]LogShaderCompilers: Display: Compiling shader autogen file: Z:/MY/CODE/UNREAL ENGINE/CrystalShader/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.30-19.16.18:752][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: ---
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: ---
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.30-19.16.18:910][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.30-19.16.20:306][  0]LogSlate: Using FreeType 2.10.0
[2023.01.30-19.16.20:313][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.30-19.16.20:343][  0]LogAssetRegistry: FAssetRegistry took 0.0074 seconds to start up
[2023.01.30-19.16.20:349][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.30-19.16.20:448][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.30-19.16.20:778][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F53A00][00000B2BFC5BD800 52] GlobalDefaults, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F56000][00000B2C02C1A000 52] Windows, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F56200][00000B2C02C12800 52] WindowsEditor, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F53C00][00000B2BFC4AC800 52] WindowsServer, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F55200][00000B2C02C1C800 52] WindowsClient, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F54A00][00000B2C07C00000 52] IOS, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F54600][00000B2C07C05000 52] iPadAir2, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F56C00][00000B2C07C0A000 52] IPadPro, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F55800][00000B2C07C07800 52] iPadAir3, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F56600][00000B2C07C0C800 52] iPadAir4, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F55600][00000B2BD7452800 52] iPadAir5, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F56400][00000B2C07C40000 52] iPadMini4, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F54400][00000B2C07C45000 52] iPadMini5, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F56A00][00000B2C07C47800 52] iPadMini6, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F58C00][00000B2C07C02800 52] iPhone6S, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F58E00][00000B2C07C4C800 52] iPhone7, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F57800][00000B2C07C4A000 52] iPodTouch7, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F58A00][00000B2C07C90000 52] iPhone6SPlus, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F54800][00000B2C07C95000 52] iPhone7Plus, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F53E00][00000B2C07C97800 52] iPhoneSE, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F57A00][00000B2C07C9A000 52] iPhone8, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F58600][00000B2C07C9C800 52] iPhone8Plus, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F55A00][00000B2C07C42800 52] iPhoneX, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F58400][00000B2C07CA0000 52] iPhoneXS, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F56E00][00000B2C07CA5000 52] iPhoneXSMax, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F57400][00000B2C07CA7800 52] iPhoneXR, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F57200][00000B2C07CAA000 52] iPhone11, 
[2023.01.30-19.16.20:778][  0]LogDeviceProfileManager: 	[00000B2C05F55000][00000B2C07CAC800 52] iPhone11Pro, 
